sku,nome,data_venda,quantidade,receita,categoria,estoque_atual,estoque_minimo
AUT-0197,Rolamento Original Chevrolet Código 411,2024-03-13,217,127529.35,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-04-14,223,148601.80,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-05-10,128,76619.80,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-06-23,228,141676.32,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-07-17,113,74824.88,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-08-23,61,41261.13,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-09-04,154,107120.78,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-10-21,143,105469.37,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-11-16,193,132956.85,Autopeças Industriais,276,18
AUT-0197,Rolamento Original Chevrolet Código 411,2024-12-26,188,117212.04,Autopeças Industriais,276,18
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-01-20,225,77849.89,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-02-17,155,63069.69,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-03-12,41,15281.87,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-04-16,141,54008.76,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-05-16,134,52275.16,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-06-20,67,25539.87,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-07-07,8,2625.62,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-08-15,168,65369.41,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-09-24,225,75645.47,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-10-20,114,40442.10,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-11-11,97,35685.63,Autopeças Industriais,231,50
AUT-0198,Pastilha de Freio Agrícola Mercedes Código 411,2024-12-21,62,19753.65,Autopeças Industriais,231,50
AUT-0199,Rolamento Agrícola Scania Código 307,2024-01-07,184,106184.99,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-02-26,25,14526.05,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-03-17,148,86355.35,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-04-01,37,23611.75,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-05-11,109,70193.89,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-06-20,15,9903.64,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-07-07,92,60767.08,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-08-22,130,87483.54,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-09-26,17,10745.44,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-10-16,47,29576.98,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-11-28,145,97134.57,Autopeças Industriais,441,77
AUT-0199,Rolamento Agrícola Scania Código 307,2024-12-15,208,136768.73,Autopeças Industriais,441,77
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-01-24,22,12893.66,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-02-10,152,86840.05,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-03-11,150,81896.82,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-04-07,155,87734.16,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-05-26,235,136489.43,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-06-03,46,23540.54,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-07-01,94,56961.82,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-08-21,144,84535.74,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-09-19,163,85798.54,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-10-20,37,21831.00,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-11-25,86,48906.18,Autopeças Industriais,359,29
AUT-0200,Filtro de Ar Industrial Volkswagen Código 411,2024-12-11,189,90418.79,Autopeças Industriais,359,29
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-01-14,30,3498.99,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-02-08,103,11878.79,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-03-10,63,7398.94,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-04-06,36,4070.97,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-05-02,207,22378.39,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-06-03,121,14143.84,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-07-26,131,16823.27,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-08-05,56,6277.44,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-09-16,195,24867.12,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-10-10,206,23015.92,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-11-25,231,24279.68,Indústria de Estofados,525,151
EST-0001,"Fibra Siliconada Densidade 23 Marrom 1,20m x 2,00m",2024-12-17,181,23703.47,Indústria de Estofados,525,151
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-01-07,193,16649.58,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-02-13,190,20188.18,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-03-04,9,836.00,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-04-02,183,19370.72,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-05-28,30,2802.83,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-06-02,34,3330.20,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-07-22,198,18399.26,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-08-19,202,18769.31,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-09-07,90,8120.23,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-10-10,78,7661.89,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-11-25,120,12189.58,Indústria de Estofados,841,108
EST-0002,"Couro Sintético Impermeável Cinza 1,80m x 2,40m",2024-12-09,46,4102.54,Indústria de Estofados,841,108
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-01-04,11,1394.10,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-02-18,139,14263.25,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-03-18,97,11175.50,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-04-09,44,5557.79,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-05-26,80,9272.64,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-06-06,26,2821.10,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-07-11,146,16385.84,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-08-05,15,1694.93,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-09-22,20,2054.27,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-10-02,30,3352.43,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-11-06,188,21907.47,Indústria de Estofados,605,77
EST-0003,"Manta Acrílica Impermeável Marrom 1,40m x 2,10m",2024-12-19,169,20836.81,Indústria de Estofados,605,77
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-01-23,122,20859.65,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-02-10,93,16670.96,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-03-23,202,34991.61,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-04-18,28,5199.25,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-05-25,203,33450.80,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-06-05,31,5551.13,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-07-23,127,19001.77,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-08-10,183,31501.11,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-09-25,127,20952.70,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-10-08,44,7966.38,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-11-20,74,13555.65,Indústria de Estofados,727,115
EST-0004,"Fibra Siliconada Impermeável Cinza 1,00m x 1,50m",2024-12-13,54,9418.07,Indústria de Estofados,727,115
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-01-22,92,5142.26,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-02-11,124,6448.33,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-03-03,129,6084.12,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-04-16,126,7135.40,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-05-10,204,10242.55,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-06-19,40,2090.67,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-07-13,217,11920.18,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-08-04,91,4812.92,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-09-03,210,10417.68,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-10-15,110,5866.68,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-11-08,166,8109.65,Indústria de Estofados,871,70
EST-0005,"Tecido Suede Densidade 33 Verde 1,80m x 2,40m",2024-12-06,131,6636.89,Indústria de Estofados,871,70
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-01-11,61,7473.74,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-02-19,118,14359.07,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-03-14,153,18631.09,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-04-18,185,19657.40,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-05-22,179,18222.40,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-06-23,154,18967.11,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-07-04,159,18505.70,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-08-11,150,15353.61,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-09-15,53,5738.82,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-10-13,25,2911.24,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-11-22,216,25141.82,Indústria de Estofados,524,85
EST-0006,"Tecido Chenille Premium Vinho 1,50m x 2,20m",2024-12-27,105,11426.63,Indústria de Estofados,524,85
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-01-21,177,10271.50,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-02-07,217,12863.62,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-03-19,239,16541.29,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-04-26,8,553.95,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-05-22,46,2959.73,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-06-10,107,7165.04,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-07-15,58,3500.61,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-08-11,84,5563.56,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-09-22,85,6106.93,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-10-14,191,13919.93,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-11-12,30,1993.01,Indústria de Estofados,539,103
EST-0007,"Manta Acrílica Densidade 33 Verde 1,40m x 2,10m",2024-12-20,138,8770.68,Indústria de Estofados,539,103
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-01-05,226,32533.30,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-02-12,238,36537.55,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-03-02,8,1274.57,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-04-27,99,13565.32,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-05-10,229,30703.06,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-06-14,187,28998.00,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-07-21,89,14207.70,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-08-13,105,15671.12,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-09-07,177,24676.71,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-10-05,56,8610.82,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-11-27,100,16445.19,Indústria de Estofados,782,44
EST-0008,"Percal Densidade 45 Marrom 1,80m x 2,40m",2024-12-05,81,13799.75,Indústria de Estofados,782,44
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-01-22,40,2687.12,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-02-03,173,11246.61,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-03-24,234,17228.08,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-04-14,42,2783.36,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-05-21,214,15478.28,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-06-15,236,18679.94,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-07-20,116,8830.13,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-08-15,138,10002.19,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-09-27,123,8826.33,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-10-08,55,3987.03,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-11-01,155,11444.24,Indústria de Estofados,417,67
EST-0009,"Espuma Impermeável Bege 1,50m x 2,20m",2024-12-24,68,5286.83,Indústria de Estofados,417,67
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-01-09,113,14542.89,Indústria de Estofados,805,113
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-02-19,101,10398.52,Indústria de Estofados,805,113
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-03-02,153,17735.87,Indústria de Estofados,805,113
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-04-12,36,4273.80,Indústria de Estofados,805,113
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-05-23,28,2970.43,Indústria de Estofados,805,113
EST-0010,"Percal Densidade 45 Verde 1,50m x 2,20m",2024-06-24,142,18508.49,Indústria de Estofados,805,113
